leccion_id,ruta_id,ruta_titulo,ruta_tipo,ciclo_siglas,orden_leccion,competencia_id,leccion_titulo,leccion_objetivo,video_titulo,canal,youtube_url,embed_url,inicio_segundos,fin_segundos,notas_habilitadas,notas_con_timestamp,guardar_progreso_segundos,boton_marcar_hecho,condicion_marcar_hecho,actividad_obligatoria,evidencia_minima,obligatoria_para_ruta,estado_embed,ultima_revision
af_herramienta_sede_aeat__af-con-002,af_herramienta_sede_aeat,Sede electrónica de la Agencia Tributaria,herramienta,AF,1,AF-CON-002,Gestionar obligaciones fiscales básicas,"Comprender la trazabilidad fiscal de la facturación y preparar la revisión de bases, cuotas y periodos.",Así es VERI*FACTU,Agencia Tributaria,https://www.youtube.com/watch?v=jjwGyYH5ZSM,https://www.youtube-nocookie.com/embed/jjwGyYH5ZSM?rel=0&enablejsapi=1&cc_load_policy=1,0,0,si,si,si,si,evidencia_entregada_y_criterio_superado,"Clasifica operaciones y tipos del caso || Calcula liquidación simulada || Identifica modelo, periodo y documentación soporte",Liquidación fiscal ficticia y expediente,no,revisar_automaticamente_antes_de_publicar,2026-08-04
af_herramienta_sede_aeat__af-jur-002,af_herramienta_sede_aeat,Sede electrónica de la Agencia Tributaria,herramienta,AF,2,AF-JUR-002,Preparar trámites de constitución y documentación oficial,Organizar expediente de constitución y controlar versiones y firmas.,"Curso completo de Google Drive: organizar, compartir y colaborar",Carlos Cortés Academy,https://www.youtube.com/watch?v=xBaRjZUVSgc,https://www.youtube-nocookie.com/embed/xBaRjZUVSgc?rel=0&enablejsapi=1&cc_load_policy=1,0,0,si,si,si,si,evidencia_entregada_y_criterio_superado,Ordena trámites y responsables || Completa modelos simulados sin datos incoherentes || Mantiene registro de presentación y plazo,Expediente ficticio de constitución o modificación,no,revisar_automaticamente_antes_de_publicar,2026-08-04
af_herramienta_sede_aeat__af-con-001,af_herramienta_sede_aeat,Sede electrónica de la Agencia Tributaria,herramienta,AF,3,AF-CON-001,Completar el ciclo contable,"Recorrer documento, registro, mayor, cierre y comprobación.",Cómo crear una factura en Sage,Sage Customer Support,https://www.youtube.com/watch?v=HgbxbpwhKXs,https://www.youtube-nocookie.com/embed/HgbxbpwhKXs?rel=0&enablejsapi=1&cc_load_policy=1,0,0,si,si,si,si,evidencia_entregada_y_criterio_superado,Registra ajustes de fin de ejercicio || Calcula resultado y cierre || Prepara balance y cuenta de resultados coherentes,Caso contable completo,no,revisar_automaticamente_antes_de_publicar,2026-08-04
af_herramienta_sede_aeat__af-bas-005,af_herramienta_sede_aeat,Sede electrónica de la Agencia Tributaria,herramienta,AF,4,AF-BAS-005,"Proteger datos, credenciales y documentación",Configurar permisos y evitar exposición innecesaria de documentos.,"Curso completo de Google Drive: organizar, compartir y colaborar",Carlos Cortés Academy,https://www.youtube.com/watch?v=xBaRjZUVSgc,https://www.youtube-nocookie.com/embed/xBaRjZUVSgc?rel=0&enablejsapi=1&cc_load_policy=1,0,0,si,si,si,si,evidencia_entregada_y_criterio_superado,Detecta señales de fraude en dos correos || Aplica principio de mínimo acceso || Define procedimiento de envío y destrucción segura,Checklist de seguridad administrativa,no,revisar_automaticamente_antes_de_publicar,2026-08-04
af_herramienta_importass__af-lab-001,af_herramienta_importass,Importass,herramienta,AF,1,AF-LAB-001,"Interpretar contratos, jornada y documentación laboral","Organizar contratos, anexos, jornada y documentación laboral.","Curso completo de Google Drive: organizar, compartir y colaborar",Carlos Cortés Academy,https://www.youtube.com/watch?v=xBaRjZUVSgc,https://www.youtube-nocookie.com/embed/xBaRjZUVSgc?rel=0&enablejsapi=1&cc_load_policy=1,0,0,si,si,si,si,evidencia_entregada_y_criterio_superado,Selecciona modalidad coherente con caso || Identifica documentación y plazos || Mantiene expediente completo y confidencial,Expediente laboral ficticio,no,revisar_automaticamente_antes_de_publicar,2026-08-04
af_herramienta_importass__af-jur-001,af_herramienta_importass,Importass,herramienta,AF,2,AF-JUR-001,Distinguir formas jurídicas y órganos de la empresa,"Relacionar estructura de empresa, roles y responsabilidades en un sistema de gestión.",HubSpot CRM para principiantes,HubSpot Español,https://www.youtube.com/watch?v=RXbOwk1l2T8,https://www.youtube-nocookie.com/embed/RXbOwk1l2T8?rel=0&enablejsapi=1&cc_load_policy=1,0,0,si,si,si,si,evidencia_entregada_y_criterio_superado,Compara autónomo y sociedades habituales || Identifica órganos y responsabilidades || Justifica una forma para un caso sencillo,Tabla comparativa y recomendación,no,revisar_automaticamente_antes_de_publicar,2026-08-04
af_herramienta_importass__af-jur-002,af_herramienta_importass,Importass,herramienta,AF,3,AF-JUR-002,Preparar trámites de constitución y documentación oficial,Organizar expediente de constitución y controlar versiones y firmas.,"Curso completo de Google Drive: organizar, compartir y colaborar",Carlos Cortés Academy,https://www.youtube.com/watch?v=xBaRjZUVSgc,https://www.youtube-nocookie.com/embed/xBaRjZUVSgc?rel=0&enablejsapi=1&cc_load_policy=1,0,0,si,si,si,si,evidencia_entregada_y_criterio_superado,Ordena trámites y responsables || Completa modelos simulados sin datos incoherentes || Mantiene registro de presentación y plazo,Expediente ficticio de constitución o modificación,no,revisar_automaticamente_antes_de_publicar,2026-08-04
af_herramienta_importass__af-lab-002,af_herramienta_importass,Importass,herramienta,AF,4,AF-LAB-002,Calcular y revisar una nómina,Construir y revisar una plantilla de nómina con fórmulas y comprobaciones.,Curso completo de Excel,A2 Capacitación: Excel,https://www.youtube.com/watch?v=m8i4fMUCpK0,https://www.youtube-nocookie.com/embed/m8i4fMUCpK0?rel=0&enablejsapi=1&cc_load_policy=1,0,0,si,si,si,si,evidencia_entregada_y_criterio_superado,Identifica conceptos salariales y extrasalariales || Calcula bases y deducciones del caso || Comprueba líquido y coste empresarial,Tres nóminas ficticias con hoja de cálculo,no,revisar_automaticamente_antes_de_publicar,2026-08-04
af_herramienta_importass__af-fin-002,af_herramienta_importass,Importass,herramienta,AF,5,AF-FIN-002,"Gestionar tesorería, financiación y riesgo","Registrar bancos, conciliar movimientos y controlar tesorería.",Conexión bancaria y conciliación en Sage,Sage Customer Support,https://www.youtube.com/watch?v=EzTd4WfrDGE,https://www.youtube-nocookie.com/embed/EzTd4WfrDGE?rel=0&enablejsapi=1&cc_load_policy=1,0,0,si,si,si,si,evidencia_entregada_y_criterio_superado,"Elabora previsión de tesorería || Detecta déficit o excedente || Compara financiación por coste, plazo y riesgo",Presupuesto de tesorería y recomendación,no,revisar_automaticamente_antes_de_publicar,2026-08-04
af_herramienta_autofirma__af-bas-001,af_herramienta_autofirma,AutoFirma,herramienta,AF,1,AF-BAS-001,Organizar archivos y documentación administrativa,"Crear archivo lógico por empresa, periodo, proceso y estado.",Cómo organizar archivos en la computadora | Computación básica,Ronal Mañuico - Computación y Tecnología,https://www.youtube.com/watch?v=mrN082rtsL0,https://www.youtube-nocookie.com/embed/mrN082rtsL0?rel=0&enablejsapi=1&cc_load_policy=1,0,0,si,si,si,si,evidencia_entregada_y_criterio_superado,"Crea estructura por empresa, ejercicio y proceso || Localiza una versión concreta y explica su estado || Protege y respalda documentación sensible",Archivo administrativo ficticio organizado,no,revisar_automaticamente_antes_de_publicar,2026-08-04
af_herramienta_autofirma__af-jur-002,af_herramienta_autofirma,AutoFirma,herramienta,AF,2,AF-JUR-002,Preparar trámites de constitución y documentación oficial,Organizar expediente de constitución y controlar versiones y firmas.,"Curso completo de Google Drive: organizar, compartir y colaborar",Carlos Cortés Academy,https://www.youtube.com/watch?v=xBaRjZUVSgc,https://www.youtube-nocookie.com/embed/xBaRjZUVSgc?rel=0&enablejsapi=1&cc_load_policy=1,0,0,si,si,si,si,evidencia_entregada_y_criterio_superado,Ordena trámites y responsables || Completa modelos simulados sin datos incoherentes || Mantiene registro de presentación y plazo,Expediente ficticio de constitución o modificación,no,revisar_automaticamente_antes_de_publicar,2026-08-04
af_herramienta_autofirma__af-ofi-001,af_herramienta_autofirma,AutoFirma,herramienta,AF,3,AF-OFI-001,Crear documentos administrativos mediante estilos y plantillas,"Crear plantillas, documentos consistentes y flujo de revisión.","Curso completo de Google Drive: organizar, compartir y colaborar",Carlos Cortés Academy,https://www.youtube.com/watch?v=xBaRjZUVSgc,https://www.youtube-nocookie.com/embed/xBaRjZUVSgc?rel=0&enablejsapi=1&cc_load_policy=1,0,0,si,si,si,si,evidencia_entregada_y_criterio_superado,"Usa estilos, secciones y numeración || Crea plantilla reutilizable || Genera combinación de correspondencia con datos ficticios",Plantilla y lote de documentos,no,revisar_automaticamente_antes_de_publicar,2026-08-04
af_herramienta_autofirma__af-bas-005,af_herramienta_autofirma,AutoFirma,herramienta,AF,4,AF-BAS-005,"Proteger datos, credenciales y documentación",Configurar permisos y evitar exposición innecesaria de documentos.,"Curso completo de Google Drive: organizar, compartir y colaborar",Carlos Cortés Academy,https://www.youtube.com/watch?v=xBaRjZUVSgc,https://www.youtube-nocookie.com/embed/xBaRjZUVSgc?rel=0&enablejsapi=1&cc_load_policy=1,0,0,si,si,si,si,evidencia_entregada_y_criterio_superado,Detecta señales de fraude en dos correos || Aplica principio de mínimo acceso || Define procedimiento de envío y destrucción segura,Checklist de seguridad administrativa,no,revisar_automaticamente_antes_de_publicar,2026-08-04
af_herramienta_contasol__af-com-002,af_herramienta_contasol,CONTASOL,herramienta,AF,1,AF-COM-002,Registrar el ciclo contable básico,"Relacionar documento comercial, asiento y estado de cobro/pago.",Cómo crear una factura en Sage,Sage Customer Support,https://www.youtube.com/watch?v=HgbxbpwhKXs,https://www.youtube-nocookie.com/embed/HgbxbpwhKXs?rel=0&enablejsapi=1&cc_load_policy=1,0,0,si,si,si,si,evidencia_entregada_y_criterio_superado,"Distingue activo, pasivo, patrimonio, gasto e ingreso || Registra operaciones con partida doble || Comprueba sumas y saldos",Libro diario y balance de comprobación de caso ficticio,no,revisar_automaticamente_antes_de_publicar,2026-08-04
af_herramienta_contasol__af-con-001,af_herramienta_contasol,CONTASOL,herramienta,AF,2,AF-CON-001,Completar el ciclo contable,"Recorrer documento, registro, mayor, cierre y comprobación.",Cómo crear una factura en Sage,Sage Customer Support,https://www.youtube.com/watch?v=HgbxbpwhKXs,https://www.youtube-nocookie.com/embed/HgbxbpwhKXs?rel=0&enablejsapi=1&cc_load_policy=1,0,0,si,si,si,si,evidencia_entregada_y_criterio_superado,Registra ajustes de fin de ejercicio || Calcula resultado y cierre || Prepara balance y cuenta de resultados coherentes,Caso contable completo,no,revisar_automaticamente_antes_de_publicar,2026-08-04
af_herramienta_contasol__af-sim-001,af_herramienta_contasol,CONTASOL,herramienta,AF,3,AF-SIM-001,Gestionar una empresa simulada de forma integrada,Simular facturación y operaciones de una empresa con trazabilidad.,Cómo crear una factura en Sage,Sage Customer Support,https://www.youtube.com/watch?v=HgbxbpwhKXs,https://www.youtube-nocookie.com/embed/HgbxbpwhKXs?rel=0&enablejsapi=1&cc_load_policy=1,0,0,si,si,si,si,evidencia_entregada_y_criterio_superado,Procesos mantienen trazabilidad entre departamentos || Documentación e importes cuadran || Se revisan resultados y se corrigen incidencias,Expediente anual de empresa simulada,no,revisar_automaticamente_antes_de_publicar,2026-08-04
af_herramienta_contasol__af-bas-005,af_herramienta_contasol,CONTASOL,herramienta,AF,4,AF-BAS-005,"Proteger datos, credenciales y documentación",Configurar permisos y evitar exposición innecesaria de documentos.,"Curso completo de Google Drive: organizar, compartir y colaborar",Carlos Cortés Academy,https://www.youtube.com/watch?v=xBaRjZUVSgc,https://www.youtube-nocookie.com/embed/xBaRjZUVSgc?rel=0&enablejsapi=1&cc_load_policy=1,0,0,si,si,si,si,evidencia_entregada_y_criterio_superado,Detecta señales de fraude en dos correos || Aplica principio de mínimo acceso || Define procedimiento de envío y destrucción segura,Checklist de seguridad administrativa,no,revisar_automaticamente_antes_de_publicar,2026-08-04
af_herramienta_nominasol__af-lab-001,af_herramienta_nominasol,NOMINASOL,herramienta,AF,1,AF-LAB-001,"Interpretar contratos, jornada y documentación laboral","Organizar contratos, anexos, jornada y documentación laboral.","Curso completo de Google Drive: organizar, compartir y colaborar",Carlos Cortés Academy,https://www.youtube.com/watch?v=xBaRjZUVSgc,https://www.youtube-nocookie.com/embed/xBaRjZUVSgc?rel=0&enablejsapi=1&cc_load_policy=1,0,0,si,si,si,si,evidencia_entregada_y_criterio_superado,Selecciona modalidad coherente con caso || Identifica documentación y plazos || Mantiene expediente completo y confidencial,Expediente laboral ficticio,no,revisar_automaticamente_antes_de_publicar,2026-08-04
af_herramienta_nominasol__af-lab-002,af_herramienta_nominasol,NOMINASOL,herramienta,AF,2,AF-LAB-002,Calcular y revisar una nómina,Construir y revisar una plantilla de nómina con fórmulas y comprobaciones.,Curso completo de Excel,A2 Capacitación: Excel,https://www.youtube.com/watch?v=m8i4fMUCpK0,https://www.youtube-nocookie.com/embed/m8i4fMUCpK0?rel=0&enablejsapi=1&cc_load_policy=1,0,0,si,si,si,si,evidencia_entregada_y_criterio_superado,Identifica conceptos salariales y extrasalariales || Calcula bases y deducciones del caso || Comprueba líquido y coste empresarial,Tres nóminas ficticias con hoja de cálculo,no,revisar_automaticamente_antes_de_publicar,2026-08-04
af_herramienta_nominasol__af-con-002,af_herramienta_nominasol,NOMINASOL,herramienta,AF,3,AF-CON-002,Gestionar obligaciones fiscales básicas,"Comprender la trazabilidad fiscal de la facturación y preparar la revisión de bases, cuotas y periodos.",Así es VERI*FACTU,Agencia Tributaria,https://www.youtube.com/watch?v=jjwGyYH5ZSM,https://www.youtube-nocookie.com/embed/jjwGyYH5ZSM?rel=0&enablejsapi=1&cc_load_policy=1,0,0,si,si,si,si,evidencia_entregada_y_criterio_superado,"Clasifica operaciones y tipos del caso || Calcula liquidación simulada || Identifica modelo, periodo y documentación soporte",Liquidación fiscal ficticia y expediente,no,revisar_automaticamente_antes_de_publicar,2026-08-04
af_herramienta_nominasol__af-sim-001,af_herramienta_nominasol,NOMINASOL,herramienta,AF,4,AF-SIM-001,Gestionar una empresa simulada de forma integrada,Simular facturación y operaciones de una empresa con trazabilidad.,Cómo crear una factura en Sage,Sage Customer Support,https://www.youtube.com/watch?v=HgbxbpwhKXs,https://www.youtube-nocookie.com/embed/HgbxbpwhKXs?rel=0&enablejsapi=1&cc_load_policy=1,0,0,si,si,si,si,evidencia_entregada_y_criterio_superado,Procesos mantienen trazabilidad entre departamentos || Documentación e importes cuadran || Se revisan resultados y se corrigen incidencias,Expediente anual de empresa simulada,no,revisar_automaticamente_antes_de_publicar,2026-08-04
af_herramienta_nominasol__af-bas-005,af_herramienta_nominasol,NOMINASOL,herramienta,AF,5,AF-BAS-005,"Proteger datos, credenciales y documentación",Configurar permisos y evitar exposición innecesaria de documentos.,"Curso completo de Google Drive: organizar, compartir y colaborar",Carlos Cortés Academy,https://www.youtube.com/watch?v=xBaRjZUVSgc,https://www.youtube-nocookie.com/embed/xBaRjZUVSgc?rel=0&enablejsapi=1&cc_load_policy=1,0,0,si,si,si,si,evidencia_entregada_y_criterio_superado,Detecta señales de fraude en dos correos || Aplica principio de mínimo acceso || Define procedimiento de envío y destrucción segura,Checklist de seguridad administrativa,no,revisar_automaticamente_antes_de_publicar,2026-08-04
af_sae_busqueda_empleo__af-emp-001,af_sae_busqueda_empleo,Servicio Andaluz de Empleo,empleo_busqueda,AF,1,AF-EMP-001,Preparar candidatura administrativa,"Organizar CV, títulos, certificados y evidencias administrativas.","Curso completo de Google Drive: organizar, compartir y colaborar",Carlos Cortés Academy,https://www.youtube.com/watch?v=xBaRjZUVSgc,https://www.youtube-nocookie.com/embed/xBaRjZUVSgc?rel=0&enablejsapi=1&cc_load_policy=1,0,0,si,si,si,si,evidencia_entregada_y_criterio_superado,"CV adaptado a un puesto || Portfolio con hoja, expediente y dashboard || Matriz de requisitos y documentación de tres ofertas","CV, portfolio y matriz de brechas",sí,revisar_automaticamente_antes_de_publicar,2026-08-04
af_sae_busqueda_empleo__af-ofi-002,af_sae_busqueda_empleo,Servicio Andaluz de Empleo,empleo_busqueda,AF,2,AF-OFI-002,Usar Excel para gestión administrativa,"Construir hojas de gestión con fórmulas, tablas y validaciones.",Curso completo de Excel,A2 Capacitación: Excel,https://www.youtube.com/watch?v=m8i4fMUCpK0,https://www.youtube-nocookie.com/embed/m8i4fMUCpK0?rel=0&enablejsapi=1&cc_load_policy=1,0,0,si,si,si,si,evidencia_entregada_y_criterio_superado,Usa referencias absolutas y relativas || Aplica funciones de búsqueda y lógicas || Valida entradas y resume datos con tabla dinámica o equivalente,Libro de control administrativo,sí,revisar_automaticamente_antes_de_publicar,2026-08-04
af_sae_busqueda_empleo__af-cli-001,af_sae_busqueda_empleo,Servicio Andaluz de Empleo,empleo_busqueda,AF,3,AF-CLI-001,"Atender y registrar consultas, quejas y reclamaciones","Registrar consulta o reclamación con responsable, estado y respuesta.",HubSpot CRM para principiantes,HubSpot Español,https://www.youtube.com/watch?v=RXbOwk1l2T8,https://www.youtube-nocookie.com/embed/RXbOwk1l2T8?rel=0&enablejsapi=1&cc_load_policy=1,0,0,si,si,si,si,evidencia_entregada_y_criterio_superado,"Recoge hechos y necesidad || Explica plazo, responsable y siguiente paso || Registra y cierra la incidencia",Role-play y ficha de tres casos,no,revisar_automaticamente_antes_de_publicar,2026-08-04
af_sepe_portal_empleate__af-com-002,af_sepe_portal_empleate,Portal Empléate,empleo_busqueda,AF,1,AF-COM-002,Registrar el ciclo contable básico,"Relacionar documento comercial, asiento y estado de cobro/pago.",Cómo crear una factura en Sage,Sage Customer Support,https://www.youtube.com/watch?v=HgbxbpwhKXs,https://www.youtube-nocookie.com/embed/HgbxbpwhKXs?rel=0&enablejsapi=1&cc_load_policy=1,0,0,si,si,si,si,evidencia_entregada_y_criterio_superado,"Distingue activo, pasivo, patrimonio, gasto e ingreso || Registra operaciones con partida doble || Comprueba sumas y saldos",Libro diario y balance de comprobación de caso ficticio,sí,revisar_automaticamente_antes_de_publicar,2026-08-04
af_sepe_portal_empleate__af-con-001,af_sepe_portal_empleate,Portal Empléate,empleo_busqueda,AF,2,AF-CON-001,Completar el ciclo contable,"Recorrer documento, registro, mayor, cierre y comprobación.",Cómo crear una factura en Sage,Sage Customer Support,https://www.youtube.com/watch?v=HgbxbpwhKXs,https://www.youtube-nocookie.com/embed/HgbxbpwhKXs?rel=0&enablejsapi=1&cc_load_policy=1,0,0,si,si,si,si,evidencia_entregada_y_criterio_superado,Registra ajustes de fin de ejercicio || Calcula resultado y cierre || Prepara balance y cuenta de resultados coherentes,Caso contable completo,sí,revisar_automaticamente_antes_de_publicar,2026-08-04
af_sepe_portal_empleate__af-emp-001,af_sepe_portal_empleate,Portal Empléate,empleo_busqueda,AF,3,AF-EMP-001,Preparar candidatura administrativa,"Organizar CV, títulos, certificados y evidencias administrativas.","Curso completo de Google Drive: organizar, compartir y colaborar",Carlos Cortés Academy,https://www.youtube.com/watch?v=xBaRjZUVSgc,https://www.youtube-nocookie.com/embed/xBaRjZUVSgc?rel=0&enablejsapi=1&cc_load_policy=1,0,0,si,si,si,si,evidencia_entregada_y_criterio_superado,"CV adaptado a un puesto || Portfolio con hoja, expediente y dashboard || Matriz de requisitos y documentación de tres ofertas","CV, portfolio y matriz de brechas",no,revisar_automaticamente_antes_de_publicar,2026-08-04
af_sepe_portal_empleate__af-sim-001,af_sepe_portal_empleate,Portal Empléate,empleo_busqueda,AF,4,AF-SIM-001,Gestionar una empresa simulada de forma integrada,Simular facturación y operaciones de una empresa con trazabilidad.,Cómo crear una factura en Sage,Sage Customer Support,https://www.youtube.com/watch?v=HgbxbpwhKXs,https://www.youtube-nocookie.com/embed/HgbxbpwhKXs?rel=0&enablejsapi=1&cc_load_policy=1,0,0,si,si,si,si,evidencia_entregada_y_criterio_superado,Procesos mantienen trazabilidad entre departamentos || Documentación e importes cuadran || Se revisan resultados y se corrigen incidencias,Expediente anual de empresa simulada,no,revisar_automaticamente_antes_de_publicar,2026-08-04
af_sepe_portal_empleate__af-prj-001,af_sepe_portal_empleate,Portal Empléate,empleo_busqueda,AF,5,AF-PRJ-001,Diseñar una solución administrativa integral,"Diseñar una solución integrada de documentos, datos, control y reporting.",Curso completo de Excel,A2 Capacitación: Excel,https://www.youtube.com/watch?v=m8i4fMUCpK0,https://www.youtube-nocookie.com/embed/m8i4fMUCpK0?rel=0&enablejsapi=1&cc_load_policy=1,0,0,si,si,si,si,evidencia_entregada_y_criterio_superado,"Problema y alcance definidos || Proceso y documentación son completos || Incluye indicadores, seguridad y viabilidad","Memoria, plantillas, dashboard y presentación",no,revisar_automaticamente_antes_de_publicar,2026-08-04
af_camara_granada_ofertas_empleo__af-prj-001,af_camara_granada_ofertas_empleo,Ofertas de empleo de Cámara Granada,empleo_busqueda,AF,1,AF-PRJ-001,Diseñar una solución administrativa integral,"Diseñar una solución integrada de documentos, datos, control y reporting.",Curso completo de Excel,A2 Capacitación: Excel,https://www.youtube.com/watch?v=m8i4fMUCpK0,https://www.youtube-nocookie.com/embed/m8i4fMUCpK0?rel=0&enablejsapi=1&cc_load_policy=1,0,0,si,si,si,si,evidencia_entregada_y_criterio_superado,"Problema y alcance definidos || Proceso y documentación son completos || Incluye indicadores, seguridad y viabilidad","Memoria, plantillas, dashboard y presentación",sí,revisar_automaticamente_antes_de_publicar,2026-08-04
af_camara_granada_ofertas_empleo__af-sim-001,af_camara_granada_ofertas_empleo,Ofertas de empleo de Cámara Granada,empleo_busqueda,AF,2,AF-SIM-001,Gestionar una empresa simulada de forma integrada,Simular facturación y operaciones de una empresa con trazabilidad.,Cómo crear una factura en Sage,Sage Customer Support,https://www.youtube.com/watch?v=HgbxbpwhKXs,https://www.youtube-nocookie.com/embed/HgbxbpwhKXs?rel=0&enablejsapi=1&cc_load_policy=1,0,0,si,si,si,si,evidencia_entregada_y_criterio_superado,Procesos mantienen trazabilidad entre departamentos || Documentación e importes cuadran || Se revisan resultados y se corrigen incidencias,Expediente anual de empresa simulada,sí,revisar_automaticamente_antes_de_publicar,2026-08-04
af_camara_granada_ofertas_empleo__af-jur-001,af_camara_granada_ofertas_empleo,Ofertas de empleo de Cámara Granada,empleo_busqueda,AF,3,AF-JUR-001,Distinguir formas jurídicas y órganos de la empresa,"Relacionar estructura de empresa, roles y responsabilidades en un sistema de gestión.",HubSpot CRM para principiantes,HubSpot Español,https://www.youtube.com/watch?v=RXbOwk1l2T8,https://www.youtube-nocookie.com/embed/RXbOwk1l2T8?rel=0&enablejsapi=1&cc_load_policy=1,0,0,si,si,si,si,evidencia_entregada_y_criterio_superado,Compara autónomo y sociedades habituales || Identifica órganos y responsabilidades || Justifica una forma para un caso sencillo,Tabla comparativa y recomendación,no,revisar_automaticamente_antes_de_publicar,2026-08-04
af_camara_granada_ofertas_empleo__af-rrhh-002,af_camara_granada_ofertas_empleo,Ofertas de empleo de Cámara Granada,empleo_busqueda,AF,4,AF-RRHH-002,"Aplicar responsabilidad social, igualdad y protección","Limitar datos, permisos y trazabilidad en información de personas.",HubSpot CRM para principiantes,HubSpot Español,https://www.youtube.com/watch?v=RXbOwk1l2T8,https://www.youtube-nocookie.com/embed/RXbOwk1l2T8?rel=0&enablejsapi=1&cc_load_policy=1,0,0,si,si,si,si,evidencia_entregada_y_criterio_superado,Identifica grupos afectados || Define medidas e indicadores || Evita recopilar o divulgar datos innecesarios,Política interna breve con indicadores,no,revisar_automaticamente_antes_de_publicar,2026-08-04
af_camara_granada_ofertas_empleo__af-emp-001,af_camara_granada_ofertas_empleo,Ofertas de empleo de Cámara Granada,empleo_busqueda,AF,5,AF-EMP-001,Preparar candidatura administrativa,"Organizar CV, títulos, certificados y evidencias administrativas.","Curso completo de Google Drive: organizar, compartir y colaborar",Carlos Cortés Academy,https://www.youtube.com/watch?v=xBaRjZUVSgc,https://www.youtube-nocookie.com/embed/xBaRjZUVSgc?rel=0&enablejsapi=1&cc_load_policy=1,0,0,si,si,si,si,evidencia_entregada_y_criterio_superado,"CV adaptado a un puesto || Portfolio con hoja, expediente y dashboard || Matriz de requisitos y documentación de tres ofertas","CV, portfolio y matriz de brechas",no,revisar_automaticamente_antes_de_publicar,2026-08-04
af_ayuntamiento_granada_bolsas_empleo__af-emp-001,af_ayuntamiento_granada_bolsas_empleo,Bolsas de empleo del Ayuntamiento de Granada,empleo_busqueda,AF,1,AF-EMP-001,Preparar candidatura administrativa,"Organizar CV, títulos, certificados y evidencias administrativas.","Curso completo de Google Drive: organizar, compartir y colaborar",Carlos Cortés Academy,https://www.youtube.com/watch?v=xBaRjZUVSgc,https://www.youtube-nocookie.com/embed/xBaRjZUVSgc?rel=0&enablejsapi=1&cc_load_policy=1,0,0,si,si,si,si,evidencia_entregada_y_criterio_superado,"CV adaptado a un puesto || Portfolio con hoja, expediente y dashboard || Matriz de requisitos y documentación de tres ofertas","CV, portfolio y matriz de brechas",sí,revisar_automaticamente_antes_de_publicar,2026-08-04
af_ayuntamiento_granada_bolsas_empleo__af-dig-001,af_ayuntamiento_granada_bolsas_empleo,Bolsas de empleo del Ayuntamiento de Granada,empleo_busqueda,AF,2,AF-DIG-001,Automatizar procesos administrativos con control,Automatizar consolidación y controles sin perder trazabilidad.,Curso completo de Excel,A2 Capacitación: Excel,https://www.youtube.com/watch?v=m8i4fMUCpK0,https://www.youtube-nocookie.com/embed/m8i4fMUCpK0?rel=0&enablejsapi=1&cc_load_policy=1&start=5612&end=6700,5612,6700,si,si,si,si,evidencia_entregada_y_criterio_superado,"Proceso actual y futuro documentados || Automatización conserva trazabilidad || Excepciones, errores y permisos están definidos",Flujo automatizado ficticio,sí,revisar_automaticamente_antes_de_publicar,2026-08-04
af_ayuntamiento_granada_bolsas_empleo__af-sus-001,af_ayuntamiento_granada_bolsas_empleo,Bolsas de empleo del Ayuntamiento de Granada,empleo_busqueda,AF,3,AF-SUS-001,Aplicar sostenibilidad y calidad a procesos administrativos,"Digitalizar archivo, reducir duplicados y medir mejoras de proceso.","Curso completo de Google Drive: organizar, compartir y colaborar",Carlos Cortés Academy,https://www.youtube.com/watch?v=xBaRjZUVSgc,https://www.youtube-nocookie.com/embed/xBaRjZUVSgc?rel=0&enablejsapi=1&cc_load_policy=1,0,0,si,si,si,si,evidencia_entregada_y_criterio_superado,Identifica impactos de un proceso || Propone tres mejoras con indicador || Incluye accesibilidad y cumplimiento,Plan de mejora,no,revisar_automaticamente_antes_de_publicar,2026-08-04
af_ayuntamiento_granada_bolsas_empleo__af-ofi-002,af_ayuntamiento_granada_bolsas_empleo,Bolsas de empleo del Ayuntamiento de Granada,empleo_busqueda,AF,4,AF-OFI-002,Usar Excel para gestión administrativa,"Construir hojas de gestión con fórmulas, tablas y validaciones.",Curso completo de Excel,A2 Capacitación: Excel,https://www.youtube.com/watch?v=m8i4fMUCpK0,https://www.youtube-nocookie.com/embed/m8i4fMUCpK0?rel=0&enablejsapi=1&cc_load_policy=1,0,0,si,si,si,si,evidencia_entregada_y_criterio_superado,Usa referencias absolutas y relativas || Aplica funciones de búsqueda y lógicas || Valida entradas y resume datos con tabla dinámica o equivalente,Libro de control administrativo,no,revisar_automaticamente_antes_de_publicar,2026-08-04
af_ayuntamiento_granada_bolsas_empleo__af-cli-001,af_ayuntamiento_granada_bolsas_empleo,Bolsas de empleo del Ayuntamiento de Granada,empleo_busqueda,AF,5,AF-CLI-001,"Atender y registrar consultas, quejas y reclamaciones","Registrar consulta o reclamación con responsable, estado y respuesta.",HubSpot CRM para principiantes,HubSpot Español,https://www.youtube.com/watch?v=RXbOwk1l2T8,https://www.youtube-nocookie.com/embed/RXbOwk1l2T8?rel=0&enablejsapi=1&cc_load_policy=1,0,0,si,si,si,si,evidencia_entregada_y_criterio_superado,"Recoge hechos y necesidad || Explica plazo, responsable y siguiente paso || Registra y cierra la incidencia",Role-play y ficha de tres casos,no,revisar_automaticamente_antes_de_publicar,2026-08-04
