skill_id,titulo,descripcion,horas_estimadas,criterios_superacion,evidencia_minima,umbral_superacion,aplicable_a,fuente_titulo_url,fuente_curriculo_url,tipo_criterio,ultima_revision
AF-JUR-001,Distinguir formas jurídicas y órganos de la empresa,"Relaciona responsabilidad, capital, gestión y trámites con la forma jurídica.",18,Compara autónomo y sociedades habituales || Identifica órganos y responsabilidades || Justifica una forma para un caso sencillo,Tabla comparativa y recomendación,Comparación correcta y supuestos visibles,formación|proyecto|empleo|oportunidad,https://www.juntadeandalucia.es/educacion/portals/web/formacion-profesional-andaluza/cf-grado-superior-detalle-titulo?backURL=%2Feducacion%2Fportals%2Fweb%2Fformacion-profesional-andaluza%2Fgrado-superior-catalogo-de-titulos&idTitulo=2329,https://www.juntadeandalucia.es/boja/2013/77/9,criterio_operativo_AL_LIO_alineado_al_modulo,2026-08-04
AF-JUR-002,Preparar trámites de constitución y documentación oficial,"Identifica organismos, secuencia, plazos y documentos para actuaciones empresariales.",20,Ordena trámites y responsables || Completa modelos simulados sin datos incoherentes || Mantiene registro de presentación y plazo,Expediente ficticio de constitución o modificación,Documentación completa y secuenciada,formación|proyecto|empleo|oportunidad,https://www.juntadeandalucia.es/educacion/portals/web/formacion-profesional-andaluza/cf-grado-superior-detalle-titulo?backURL=%2Feducacion%2Fportals%2Fweb%2Fformacion-profesional-andaluza%2Fgrado-superior-catalogo-de-titulos&idTitulo=2329,https://www.juntadeandalucia.es/boja/2013/77/9,criterio_operativo_AL_LIO_alineado_al_modulo,2026-08-04
AF-RRHH-001,"Analizar organización, puestos y selección","Describe estructura, funciones, competencias y un proceso de selección no discriminatorio.",20,Crea organigrama y ficha de puesto || Define criterios relacionados con el trabajo || Diseña proceso con trazabilidad e igualdad,"Organigrama, puesto y proceso de selección",Criterios objetivos y documentación completa,formación|proyecto|empleo|oportunidad,https://www.juntadeandalucia.es/educacion/portals/web/formacion-profesional-andaluza/cf-grado-superior-detalle-titulo?backURL=%2Feducacion%2Fportals%2Fweb%2Fformacion-profesional-andaluza%2Fgrado-superior-catalogo-de-titulos&idTitulo=2329,https://www.juntadeandalucia.es/boja/2013/77/9,criterio_operativo_AL_LIO_alineado_al_modulo,2026-08-04
AF-RRHH-002,"Aplicar responsabilidad social, igualdad y protección","Integra ética, sostenibilidad, igualdad, prevención y privacidad en políticas internas.",16,Identifica grupos afectados || Define medidas e indicadores || Evita recopilar o divulgar datos innecesarios,Política interna breve con indicadores,"Medidas concretas, responsables y revisión",formación|proyecto|empleo|oportunidad,https://www.juntadeandalucia.es/educacion/portals/web/formacion-profesional-andaluza/cf-grado-superior-detalle-titulo?backURL=%2Feducacion%2Fportals%2Fweb%2Fformacion-profesional-andaluza%2Fgrado-superior-catalogo-de-titulos&idTitulo=2329,https://www.juntadeandalucia.es/boja/2013/77/9,criterio_operativo_AL_LIO_alineado_al_modulo,2026-08-04
AF-OFI-001,Crear documentos administrativos mediante estilos y plantillas,"Automatiza cartas, informes, formularios y combinaciones de correspondencia.",20,"Usa estilos, secciones y numeración || Crea plantilla reutilizable || Genera combinación de correspondencia con datos ficticios",Plantilla y lote de documentos,Formato consistente y datos correctamente combinados,formación|proyecto|empleo|oportunidad,https://www.juntadeandalucia.es/educacion/portals/web/formacion-profesional-andaluza/cf-grado-superior-detalle-titulo?backURL=%2Feducacion%2Fportals%2Fweb%2Fformacion-profesional-andaluza%2Fgrado-superior-catalogo-de-titulos&idTitulo=2329,https://www.juntadeandalucia.es/boja/2013/77/9,criterio_operativo_AL_LIO_alineado_al_modulo,2026-08-04
AF-OFI-002,Usar Excel para gestión administrativa,"Aplica tablas, referencias, funciones lógicas, búsquedas, validación, filtros y gráficos.",28,Usa referencias absolutas y relativas || Aplica funciones de búsqueda y lógicas || Valida entradas y resume datos con tabla dinámica o equivalente,Libro de control administrativo,Fórmulas correctas y entradas controladas,formación|proyecto|empleo|oportunidad,https://www.juntadeandalucia.es/educacion/portals/web/formacion-profesional-andaluza/cf-grado-superior-detalle-titulo?backURL=%2Feducacion%2Fportals%2Fweb%2Fformacion-profesional-andaluza%2Fgrado-superior-catalogo-de-titulos&idTitulo=2329,https://www.juntadeandalucia.es/boja/2013/77/9,criterio_operativo_AL_LIO_alineado_al_modulo,2026-08-04
AF-OFI-003,Automatizar limpieza y consolidación de datos,"Importa CSV, transforma columnas, relaciona tablas y actualiza informes.",22,Importa dos fuentes sin copiar manualmente || Documenta transformaciones || Actualiza resultados al sustituir archivos de origen,Modelo con Power Query o proceso equivalente,Actualización reproducible sin fórmulas rotas,formación|proyecto|empleo|oportunidad,https://www.juntadeandalucia.es/educacion/portals/web/formacion-profesional-andaluza/cf-grado-superior-detalle-titulo?backURL=%2Feducacion%2Fportals%2Fweb%2Fformacion-profesional-andaluza%2Fgrado-superior-catalogo-de-titulos&idTitulo=2329,https://www.juntadeandalucia.es/boja/2013/77/9,criterio_operativo_AL_LIO_alineado_al_modulo,2026-08-04
AF-COM-001,"Gestionar compras, ventas, facturas y cobros","Relaciona pedido, albarán, factura, impuesto, vencimiento, pago y archivo.",24,"Documentos mantienen trazabilidad || Calcula bases, descuentos e impuestos || Registra vencimiento y forma de pago",Expediente completo de compra y venta,Importes y referencias coherentes,formación|proyecto|empleo|oportunidad,https://www.juntadeandalucia.es/educacion/portals/web/formacion-profesional-andaluza/cf-grado-superior-detalle-titulo?backURL=%2Feducacion%2Fportals%2Fweb%2Fformacion-profesional-andaluza%2Fgrado-superior-catalogo-de-titulos&idTitulo=2329,https://www.juntadeandalucia.es/boja/2013/77/9,criterio_operativo_AL_LIO_alineado_al_modulo,2026-08-04
AF-COM-002,Registrar el ciclo contable básico,"Clasifica hechos, realiza asientos sencillos y relaciona libro diario, mayor y balances.",30,"Distingue activo, pasivo, patrimonio, gasto e ingreso || Registra operaciones con partida doble || Comprueba sumas y saldos",Libro diario y balance de comprobación de caso ficticio,Al menos 90 % de asientos correctos,formación|proyecto|empleo|oportunidad,https://www.juntadeandalucia.es/educacion/portals/web/formacion-profesional-andaluza/cf-grado-superior-detalle-titulo?backURL=%2Feducacion%2Fportals%2Fweb%2Fformacion-profesional-andaluza%2Fgrado-superior-catalogo-de-titulos&idTitulo=2329,https://www.juntadeandalucia.es/boja/2013/77/9,criterio_operativo_AL_LIO_alineado_al_modulo,2026-08-04
AF-CLI-001,"Atender y registrar consultas, quejas y reclamaciones","Escucha, informa, documenta, deriva y cierra incidencias con lenguaje profesional.",18,"Recoge hechos y necesidad || Explica plazo, responsable y siguiente paso || Registra y cierra la incidencia",Role-play y ficha de tres casos,Respuesta trazable y respetuosa,formación|proyecto|empleo|oportunidad,https://www.juntadeandalucia.es/educacion/portals/web/formacion-profesional-andaluza/cf-grado-superior-detalle-titulo?backURL=%2Feducacion%2Fportals%2Fweb%2Fformacion-profesional-andaluza%2Fgrado-superior-catalogo-de-titulos&idTitulo=2329,https://www.juntadeandalucia.es/boja/2013/77/9,criterio_operativo_AL_LIO_alineado_al_modulo,2026-08-04
AF-CLI-002,Gestionar comunicaciones y archivo multicanal,"Mantiene registro de entradas, salidas, llamadas, reuniones y documentación con criterios de acceso.",16,Clasifica cada comunicación || Mantiene plazos y responsables || Controla acceso y conservación,Registro de comunicaciones ficticio,"Sin pérdidas, duplicados ni acceso inadecuado",formación|proyecto|empleo|oportunidad,https://www.juntadeandalucia.es/educacion/portals/web/formacion-profesional-andaluza/cf-grado-superior-detalle-titulo?backURL=%2Feducacion%2Fportals%2Fweb%2Fformacion-profesional-andaluza%2Fgrado-superior-catalogo-de-titulos&idTitulo=2329,https://www.juntadeandalucia.es/boja/2013/77/9,criterio_operativo_AL_LIO_alineado_al_modulo,2026-08-04
AF-LAB-001,"Interpretar contratos, jornada y documentación laboral","Relaciona modalidad, jornada, periodo, salario, altas, bajas y expediente.",22,Selecciona modalidad coherente con caso || Identifica documentación y plazos || Mantiene expediente completo y confidencial,Expediente laboral ficticio,Documentos coherentes y plazos identificados,formación|proyecto|empleo|oportunidad,https://www.juntadeandalucia.es/educacion/portals/web/formacion-profesional-andaluza/cf-grado-superior-detalle-titulo?backURL=%2Feducacion%2Fportals%2Fweb%2Fformacion-profesional-andaluza%2Fgrado-superior-catalogo-de-titulos&idTitulo=2329,https://www.juntadeandalucia.es/boja/2013/77/9,criterio_operativo_AL_LIO_alineado_al_modulo,2026-08-04
AF-LAB-002,Calcular y revisar una nómina,"Calcula devengos, deducciones, bases y líquido y verifica coherencia.",30,Identifica conceptos salariales y extrasalariales || Calcula bases y deducciones del caso || Comprueba líquido y coste empresarial,Tres nóminas ficticias con hoja de cálculo,90 % de cálculos correctos,formación|proyecto|empleo|oportunidad,https://www.juntadeandalucia.es/educacion/portals/web/formacion-profesional-andaluza/cf-grado-superior-detalle-titulo?backURL=%2Feducacion%2Fportals%2Fweb%2Fformacion-profesional-andaluza%2Fgrado-superior-catalogo-de-titulos&idTitulo=2329,https://www.juntadeandalucia.es/boja/2013/77/9,criterio_operativo_AL_LIO_alineado_al_modulo,2026-08-04
AF-FIN-001,Aplicar cálculo financiero,"Calcula interés, descuento, equivalencia, cuotas y coste efectivo en casos administrativos.",24,Distingue tipo nominal y efectivo || Calcula cuotas o valor temporal || Explica supuestos y verifica resultados,Hoja de cálculo financiera,80 % de casos correctos y fórmulas documentadas,formación|proyecto|empleo|oportunidad,https://www.juntadeandalucia.es/educacion/portals/web/formacion-profesional-andaluza/cf-grado-superior-detalle-titulo?backURL=%2Feducacion%2Fportals%2Fweb%2Fformacion-profesional-andaluza%2Fgrado-superior-catalogo-de-titulos&idTitulo=2329,https://www.juntadeandalucia.es/boja/2013/77/9,criterio_operativo_AL_LIO_alineado_al_modulo,2026-08-04
AF-FIN-002,"Gestionar tesorería, financiación y riesgo","Prepara previsiones, compara alternativas y controla cobros, pagos y liquidez.",26,"Elabora previsión de tesorería || Detecta déficit o excedente || Compara financiación por coste, plazo y riesgo",Presupuesto de tesorería y recomendación,Saldos correctos y decisión justificada,formación|proyecto|empleo|oportunidad,https://www.juntadeandalucia.es/educacion/portals/web/formacion-profesional-andaluza/cf-grado-superior-detalle-titulo?backURL=%2Feducacion%2Fportals%2Fweb%2Fformacion-profesional-andaluza%2Fgrado-superior-catalogo-de-titulos&idTitulo=2329,https://www.juntadeandalucia.es/boja/2013/77/9,criterio_operativo_AL_LIO_alineado_al_modulo,2026-08-04
AF-CON-001,Completar el ciclo contable,"Registra ajustes, amortizaciones, periodificaciones, regularización y cierre.",34,Registra ajustes de fin de ejercicio || Calcula resultado y cierre || Prepara balance y cuenta de resultados coherentes,Caso contable completo,Descuadres inexistentes y asientos principales correctos,formación|proyecto|empleo|oportunidad,https://www.juntadeandalucia.es/educacion/portals/web/formacion-profesional-andaluza/cf-grado-superior-detalle-titulo?backURL=%2Feducacion%2Fportals%2Fweb%2Fformacion-profesional-andaluza%2Fgrado-superior-catalogo-de-titulos&idTitulo=2329,https://www.juntadeandalucia.es/boja/2013/77/9,criterio_operativo_AL_LIO_alineado_al_modulo,2026-08-04
AF-CON-002,Gestionar obligaciones fiscales básicas,"Relaciona operaciones con IVA, retenciones y otros modelos aplicables sin sustituir asesoramiento especializado.",26,"Clasifica operaciones y tipos del caso || Calcula liquidación simulada || Identifica modelo, periodo y documentación soporte",Liquidación fiscal ficticia y expediente,Cálculos coherentes y fuentes normativas anotadas,formación|proyecto|empleo|oportunidad,https://www.juntadeandalucia.es/educacion/portals/web/formacion-profesional-andaluza/cf-grado-superior-detalle-titulo?backURL=%2Feducacion%2Fportals%2Fweb%2Fformacion-profesional-andaluza%2Fgrado-superior-catalogo-de-titulos&idTitulo=2329,https://www.juntadeandalucia.es/boja/2013/77/9,criterio_operativo_AL_LIO_alineado_al_modulo,2026-08-04
AF-LOG-001,Planificar aprovisionamiento e inventario,"Calcula necesidades, stock, punto de pedido y coste y evalúa proveedores.",24,Calcula stock y punto de pedido || Compara proveedores con criterios ponderados || Documenta pedido y recepción,Plan de aprovisionamiento,Cálculos y selección justificadas,formación|proyecto|empleo|oportunidad,https://www.juntadeandalucia.es/educacion/portals/web/formacion-profesional-andaluza/cf-grado-superior-detalle-titulo?backURL=%2Feducacion%2Fportals%2Fweb%2Fformacion-profesional-andaluza%2Fgrado-superior-catalogo-de-titulos&idTitulo=2329,https://www.juntadeandalucia.es/boja/2013/77/9,criterio_operativo_AL_LIO_alineado_al_modulo,2026-08-04
AF-LOG-002,Negociar y controlar compras,"Prepara condiciones, compara ofertas, registra incidencias y evalúa servicio.",18,Define criterios y límites de negociación || Compara coste total y servicio || Registra acuerdo e incidencia,Cuadro comparativo y acta de negociación simulada,Decisión trazable y condiciones completas,formación|proyecto|empleo|oportunidad,https://www.juntadeandalucia.es/educacion/portals/web/formacion-profesional-andaluza/cf-grado-superior-detalle-titulo?backURL=%2Feducacion%2Fportals%2Fweb%2Fformacion-profesional-andaluza%2Fgrado-superior-catalogo-de-titulos&idTitulo=2329,https://www.juntadeandalucia.es/boja/2013/77/9,criterio_operativo_AL_LIO_alineado_al_modulo,2026-08-04
AF-BI-001,Crear cuadros de mando administrativos y financieros,"Conecta datos, define KPI y presenta evolución, desviación y alertas.",22,KPI tiene definición y fuente || Datos se actualizan de forma reproducible || El panel permite detectar una acción necesaria,"Dashboard de ingresos, gastos, tesorería y cobros",Cifras reconciliadas y métricas documentadas,formación|proyecto|empleo|oportunidad,https://www.juntadeandalucia.es/educacion/portals/web/formacion-profesional-andaluza/cf-grado-superior-detalle-titulo?backURL=%2Feducacion%2Fportals%2Fweb%2Fformacion-profesional-andaluza%2Fgrado-superior-catalogo-de-titulos&idTitulo=2329,https://www.juntadeandalucia.es/boja/2013/77/9,criterio_operativo_AL_LIO_alineado_al_modulo,2026-08-04
AF-DIG-001,Automatizar procesos administrativos con control,"Mapea flujo, elimina duplicación, define excepciones, trazabilidad y revisión humana.",16,"Proceso actual y futuro documentados || Automatización conserva trazabilidad || Excepciones, errores y permisos están definidos",Flujo automatizado ficticio,Ahorro medible y controles presentes,formación|proyecto|empleo|oportunidad,https://www.juntadeandalucia.es/educacion/portals/web/formacion-profesional-andaluza/cf-grado-superior-detalle-titulo?backURL=%2Feducacion%2Fportals%2Fweb%2Fformacion-profesional-andaluza%2Fgrado-superior-catalogo-de-titulos&idTitulo=2329,https://www.juntadeandalucia.es/boja/2013/77/9,criterio_operativo_AL_LIO_alineado_al_modulo,2026-08-04
AF-SUS-001,Aplicar sostenibilidad y calidad a procesos administrativos,"Reduce papel, errores, desplazamientos y consumo y mejora accesibilidad y conservación.",8,Identifica impactos de un proceso || Propone tres mejoras con indicador || Incluye accesibilidad y cumplimiento,Plan de mejora,Tres acciones medibles,formación|proyecto|empleo|oportunidad,https://www.juntadeandalucia.es/educacion/portals/web/formacion-profesional-andaluza/cf-grado-superior-detalle-titulo?backURL=%2Feducacion%2Fportals%2Fweb%2Fformacion-profesional-andaluza%2Fgrado-superior-catalogo-de-titulos&idTitulo=2329,https://www.juntadeandalucia.es/boja/2013/77/9,criterio_operativo_AL_LIO_alineado_al_modulo,2026-08-04
AF-ENG-001,Gestionar comunicaciones administrativas en inglés,"Comprende facturas, pedidos y correos y responde de forma profesional.",16,Interpreta campos de un documento comercial || Redacta email de seguimiento || Explica un estado de pedido o pago,Expediente bilingüe breve,Información esencial correcta,formación|proyecto|empleo|oportunidad,https://www.juntadeandalucia.es/educacion/portals/web/formacion-profesional-andaluza/cf-grado-superior-detalle-titulo?backURL=%2Feducacion%2Fportals%2Fweb%2Fformacion-profesional-andaluza%2Fgrado-superior-catalogo-de-titulos&idTitulo=2329,https://www.juntadeandalucia.es/boja/2013/77/9,criterio_operativo_AL_LIO_alineado_al_modulo,2026-08-04
AF-EMP-001,Preparar candidatura administrativa,"Adapta CV, demuestra Excel y procesos y analiza requisitos de ofertas y bolsas.",18,"CV adaptado a un puesto || Portfolio con hoja, expediente y dashboard || Matriz de requisitos y documentación de tres ofertas","CV, portfolio y matriz de brechas",Evidencias verificables y candidatura completa,empleo|prácticas|bolsa|formación_en_empresa,https://www.juntadeandalucia.es/educacion/portals/web/formacion-profesional-andaluza/cf-grado-superior-detalle-titulo?backURL=%2Feducacion%2Fportals%2Fweb%2Fformacion-profesional-andaluza%2Fgrado-superior-catalogo-de-titulos&idTitulo=2329,https://www.juntadeandalucia.es/boja/2013/77/9,criterio_operativo_AL_LIO_alineado_al_modulo,2026-08-04
AF-SIM-001,Gestionar una empresa simulada de forma integrada,"Coordina constitución, compras, ventas, personal, contabilidad, fiscalidad, tesorería y atención.",48,Procesos mantienen trazabilidad entre departamentos || Documentación e importes cuadran || Se revisan resultados y se corrigen incidencias,Expediente anual de empresa simulada,Sin incoherencias críticas entre áreas,formación|proyecto|empleo|oportunidad,https://www.juntadeandalucia.es/educacion/portals/web/formacion-profesional-andaluza/cf-grado-superior-detalle-titulo?backURL=%2Feducacion%2Fportals%2Fweb%2Fformacion-profesional-andaluza%2Fgrado-superior-catalogo-de-titulos&idTitulo=2329,https://www.juntadeandalucia.es/boja/2013/77/9,criterio_operativo_AL_LIO_alineado_al_modulo,2026-08-04
AF-PRJ-001,Diseñar una solución administrativa integral,"Analiza necesidad, proceso, normativa, datos, recursos, costes, riesgos y evaluación.",45,"Problema y alcance definidos || Proceso y documentación son completos || Incluye indicadores, seguridad y viabilidad","Memoria, plantillas, dashboard y presentación",Solución reproducible y coherente,formación|proyecto|empleo|oportunidad,https://www.juntadeandalucia.es/educacion/portals/web/formacion-profesional-andaluza/cf-grado-superior-detalle-titulo?backURL=%2Feducacion%2Fportals%2Fweb%2Fformacion-profesional-andaluza%2Fgrado-superior-catalogo-de-titulos&idTitulo=2329,https://www.juntadeandalucia.es/boja/2013/77/9,criterio_operativo_AL_LIO_alineado_al_modulo,2026-08-04
AF-PRJ-002,Presentar y defender una propuesta administrativa,"Expone problema, proceso, ahorro, control, riesgos, datos y resultados.",8,Presentación de 5 minutos || Demuestra documentos o panel || Responde dudas y reconoce límites normativos,Vídeo o defensa,Mensaje claro y cifras coherentes,formación|proyecto|empleo|oportunidad,https://www.juntadeandalucia.es/educacion/portals/web/formacion-profesional-andaluza/cf-grado-superior-detalle-titulo?backURL=%2Feducacion%2Fportals%2Fweb%2Fformacion-profesional-andaluza%2Fgrado-superior-catalogo-de-titulos&idTitulo=2329,https://www.juntadeandalucia.es/boja/2013/77/9,criterio_operativo_AL_LIO_alineado_al_modulo,2026-08-04
